Track,Album Name,Artist,Release Date,ISRC,All Time Rank,Track Score,Spotify Streams,Spotify Playlist Count,Spotify Playlist Reach,Spotify Popularity,YouTube Views,YouTube Likes,TikTok Posts,TikTok Likes,TikTok Views,YouTube Playlist Reach,Apple Music Playlist Count,AirPlay Spins,SiriusXM Spins,Deezer Playlist Count,Deezer Playlist Reach,Amazon Playlist Count,Pandora Streams,Pandora Track Stations,Soundcloud Streams,Shazam Counts,TIDAL Popularity,Explicit Track,Cluster
Dancing With Your Ghost,Dancing With Your Ghost,Sasha Alex Sloan,6/28/2019,USRC11901644,"2,458",28.8,0.1340157653962457,0.1764864301793218,0.1543452245930794,71.0,0.004111842477584,"621,757","3,623,560","106,517,866",0.0052771974062244,,0.0617715617715617,"1,225",,16.0,"122,149",7.0,0.0023887097383364,"6,666",,0.0112478225232726,,0.0,2
SIRENS,UTOPIA,Travis Scott,7/28/2023,USSM12305009,"2,449",28.8,0.02394256979238,0.0664254705779729,0.0153517214476431,65.0,0.0013777815764228,"254,512","1,541","902,391",3.667981913412572e-05,"174,645,699",0.0058275058275058,95,,3.0,"350,471",2.0,0.000176759190033,409,,0.0005043892309209,,1.0,1
Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich ,Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich The Kid) ,Matuï¿,4/30/2023,BXW922200014,"2,453",28.8,0.0372719058235257,0.0499567235950412,0.0383758939661275,67.0,0.0069360751017239,"1,817,753","21,800","7,387,254",0.0002957114456954,"92,356,691",0.0221445221445221,"2,829",,32.0,"618,294",18.0,0.0087015286325158,,,0.0007368290337255,,1.0,1
2 Hielos,2 Hielos,King Savagge,2/2/2023,QM4TW2352901,"2,443",28.8,0.0177689463606641,0.0285353265886505,0.0100809811451221,,0.003725535463113,"330,400","1,301,526","130,766,543",0.0063428130255236,"39,905",0.0034965034965034,235,,,,2.0,8.272616232599858e-06,35,,0.0008528146253968,,1.0,1
BAD BOY,BAD BOY,Chris Jedi,2/7/2024,QZZU32400012,"2,474",28.7,0.0098159111420159,0.0123900940224359,0.0962057888604201,,0.0025753620848084,"380,896",,,0.001140138899939,"373,425,529",0.0163170163170163,841,,11.0,"147,812",,0.0005942420837838,317,,0.0005504777275133,,1.0,1
I Love Mama Mantu,I Love Mama Mantu,Bulan Sutena,11/1/2021,FRX872121045,"2,468",28.7,0.0020755931677016,0.0032249814106244,0.0015450778632661,37.0,0.0063061311617716,"1,234,889","3,700,000","116,906,472",0.0084838393734956,"994,101",0.0314685314685314,99,,,,,0.0087015286325158,,,0.0004797844343195,,0.0,2
Hall of Fame (feat. will.i.am),NRJ Hits 17,The Script,1/1/2012,GBARL1201055,"2,465",28.7,0.336051779192131,0.3060141499446976,0.2581745210427676,78.0,0.0687824156425608,"8,456,502","2,359,429","309,258,236",0.0123327650624027,"287,622,166",0.0815850815850815,"110,229",25,46.0,"287,678",9.0,0.0087015286325158,,,0.0579210288124443,,0.0,0
Original som fan,HIPHOPP Vol. 1,OP,10/30/2018,SE5BU1734432,"2,466",28.7,8.45971591271038e-06,0.0001558289337066,1.888364546053992e-05,3.0,0.0090835579636131,,"9,624,729","1,787,230,708",0.0519229721989343,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
SLAY!,SLAY!,Eternxlkz,3/15/2024,QM4TX2453776,"2,471",28.7,0.0190996972776612,0.0094157939399482,0.1399750257880498,80.0,0.0013424911504289,"393,262",,"3,885,047",0.0001757766783949,"86,472,968",0.0034965034965034,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
Zaroori Tha,Sahir Ali Bagga Special,Rahat Fateh Ali Khan,12/31/2017,PKA0A1800272,"2,463",28.7,0.0560204277278658,0.0,3.8117976303068074e-08,,0.1011759373981321,"9,796,166",,,0.001140138899939,"96,839,016",0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
Deixa,Deixa,Maria Marï¿½ï,3/21/2023,BRMKP2300072,"2,467",28.7,0.0151199409424756,0.007808384612909,0.027927947251338,67.0,0.0156122702924183,"1,434,198","65,367","3,439,863",0.0002915090262539,"232,438,870",0.0069930069930069,16,,25.0,"1,000,880",4.0,0.0087015286325158,,,0.0038880992777336,,0.0,2
We Didnï¿½ï¿½ï¿½t Start Th,We Didnï¿½ï¿½ï¿½t Start Th,Fall Out Boy,6/28/2023,USAT22306291,"2,464",28.7,0.0122013459595336,0.0308659854232195,0.0188291596252123,59.0,0.0011958398709207,"328,759","9,851","8,607,238",0.0003057274850063,"16,462,540",0.0104895104895104,"110,265",44,2.0,"9,501",30.0,0.0087015286325158,,"310,328",0.0036147530906386,,0.0,2
ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý- Sayonara,ýýýýýýýýýýýýýýýýýýýýýýýýýýýýýý!- Sayonara - Single,Kenshi Yonezu,4/8/2024,JPU902400966,"2,473",28.7,0.005310806448651,0.0018936603030872,0.0201101142188769,71.0,0.0020805464925675,"359,831","5,596",,0.001140138899939,"9,849,140",0.0221445221445221,329,,1.0,"9,615",10.0,2.204527877114858e-05,,,0.0002707483063887,,0.0,2
Proud Mary - 2023 Remaster,What's Love Got to Do with It (30th Anniversary Deluxe Edition),Tina Turner,4/26/2024,GBAYE2300346,"2,460",28.7,4.527419471341193e-06,3.387585515361853e-06,6.251348113703164e-07,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0080281736776965,"24,739",,0.0038880992777336,,0.0,2
Runaway (U & I),Runaway (U & I),Galantis,10/5/2014,USAT21404265,"2,469",28.7,0.2090522536609735,0.262705562923554,0.1638622998321669,72.0,0.0379661076592621,"5,087,544","161,963","82,136,522",0.0031314140072541,"368,291,875",0.0897435897435897,"18,387",115,58.0,"399,214",35.0,0.0087015286325158,,"82,226,696",0.0005007039710749,,0.0,0
Ley Seca,Ley Seca,Jhay Cortez,9/2/2021,USUM72113444,"2,462",28.7,0.0963680038774479,0.1369262065309261,0.0798038828594488,66.0,0.0128115566137567,"1,034,481","54,784","15,795,689",0.0008646518003935,"101,896,667",0.0874125874125874,"17,486",63,14.0,"26,817",41.0,0.0041580090443458,"2,044",,0.0041728606709442,,0.0,2
Dawns (feat. Maggie Rogers),Dawns (feat. Maggie Rogers) - Single,Zach Bryan,1/27/2023,USWB12300176,"2,461",28.7,0.061069676670585,0.074674241307879,0.0430690363855257,75.0,0.0005439964424359,"54,195","86,609","19,696,611",0.0005474849355538,"153,448,242",0.0279720279720279,320,4,3.0,"7,503",18.0,0.0091462189913564,"10,886","4,161,850",0.0021910234695454,,1.0,1
Mesafe,Mesafe,Semicenk,9/1/2023,TR0012300295,"2,470",28.7,0.0140052855506231,0.0160961125762418,0.0050357429786125,,0.0068928907267654,"361,436","116,100","2,824,547",0.0003336041585245,"358,119,762",0.0034965034965034,"8,226",,3.0,"1,567,829",,0.0087015286325158,,,0.0012467325053048,,0.0,2
Numb,Meteora,Linkin Park,3/24/2003,USWB10300474,"2,472",28.7,0.4019251663391466,0.4586943229148141,0.2881800199801471,80.0,0.1501573307078978,"15,462,896","440,206","37,487,815",0.0021042645290502,"907,757,737",0.0046620046620046,"137,302",559,70.0,"907,873",52.0,0.0087015286325158,,"15,120,261",0.0038880992777336,,0.0,0
So High School,THE TORTURED POETS DEPARTMENT: THE ANTHOLOGY,Taylor Swift,4/19/2024,USUG12402544,"2,478",28.6,0.0227960484584756,0.0057521202050844,0.049839299757833,87.0,0.0003386159249837,"78,517",,"2,761,040",7.672059625536213e-05,,0.0198135198135198,187,,,,50.0,0.0009521529853034,"1,657",,0.0038880992777336,,0.0,2
Hola,Climaxxx,Dalex,5/10/2019,QM9WM1900108,"2,483",28.6,0.0065828141914333,0.0111299122107213,0.0029792743452643,42.0,0.0712652246050207,"5,110,945","37,518","2,306,029",8.973914836420679e-05,"126,061,690",0.0314685314685314,,,1.0,"23,571",,0.0013688187293173,"2,077",,0.0015897937993382,,0.0,2
Dark Red,Dark Red,Steve Lacy,2/20/2017,GBKPL1778015,"2,475",28.6,0.3071430702757133,0.4435179398059929,0.184586559449846,80.0,0.0093476682703867,"1,969,610","114,388","94,977,654",0.0023926265385145,,0.1165501165501165,"3,506",188,17.0,"87,964",,0.0062816882904699,"27,250",,0.0175841354604701,,0.0,0
Diosa,Easy Money Baby,Myke Towers,1/24/2020,QM4TW2040256,"2,484",28.6,0.1087968634093958,0.119573299728485,0.0682898259008317,66.0,0.0351901890586422,"3,127,746","342,400","17,063,916",0.0008431790337387,"110,280,462",0.0477855477855477,"20,012",40,13.0,"213,289",16.0,0.0129177886331261,"9,281",,0.0035928462682208,,1.0,1
Sand Monkey,Sand Monkey,Kid Pharaoh,9/1/2022,AUOXM2200511,"2,479",28.6,0.0560204277278658,2.2019305849852047e-05,2.6263285672813904e-06,,0.0279688606515255,"536,208",,,0.001140138899939,,0.0314685314685314,102,,,,,0.0087015286325158,,,2.161109168943785e-06,,1.0,1
Wagon Wheel,True Believers,Darius Rucker,1/1/2013,USCN11200248,"2,477",28.6,0.1698987967758903,0.1826332040969459,0.097063206995786,73.0,0.0345423200203538,"2,402,463","51,203","14,475,594",0.0004366762408237,"596,719,707",0.0675990675990676,"128,432",126,19.0,"25,550",24.0,0.3932434586184827,"786,536","1,206,091",0.0162285922459348,,0.0,0
Dil Galti Kar Baitha Hai,Dil Galti Kar Baitha Hai,Jubin Nautiyal,9/25/2021,INS182101589,"2,482",28.6,0.0149510068153734,0.0094378132457981,0.0055914763905278,53.0,0.0388064513672022,"6,478,665","1,807","257,436",1.737542270584161e-05,"159,126,966",0.0011655011655011,594,,,,1.0,0.0087015286325158,,,0.0008162532079618,,0.0,2
Is There Someone Else?,The Highlights (Deluxe),The Weeknd,2/5/2021,USUG12106692,"2,485",28.6,0.1562779317405978,0.147724135361142,0.1029100776393421,76.0,0.0130509739698521,"2,081,644",771,"6,034,599",0.0004372476539318,"608,054,184",0.0139860139860139,"4,608",90,7.0,"240,246",15.0,0.0027850984172239,"2,222","5,014,133",0.006153892574821,,0.0,2
Dream Girl,Deeper 2.0,Ir Sais,9/27/2017,TCADG1788520,"2,481",28.6,0.031078111504843,0.0694607471997371,0.0138583620546249,54.0,0.0069714444359627,"1,057,519","8,549,427","390,884,822",0.0170816339568652,"36,089",0.0268065268065268,"6,316",74,12.0,"31,615",2.0,0.0015772739004906,"10,070",,0.0131331787119627,,0.0,2
Wild Side (feat. Cardi B),Wild Side (feat. Cardi B) - Single,Normani,7/16/2021,USRC12101473,"2,476",28.6,0.0423985569626804,0.0618285170336268,0.0481213721192229,60.0,0.0144146034628238,"3,057,740","117,317","51,611,106",0.0017425280506109,"71,073,242",0.1013986013986013,"125,766",456,15.0,"74,166",19.0,0.0672142621631069,"28,049",,0.0087183375099459,,1.0,1
Bi' Tek Ben Anlarï¿½,Bi' Tek Ben Anlarï¿½,Kï¿½ï,3/18/2022,TRAUR2200002,"2,480",28.6,0.0500739411285926,0.0467266608061437,0.0315227697369325,58.0,0.0184834219550341,"1,063,678","315,600","8,311,405",0.0008407519043393,"16,824,491",0.0128205128205128,"29,501",,3.0,"1,622,897",,0.0087015286325158,,,0.003921280265458,,0.0,2
Location (feat. Burna Boy),PSYCHODRAMA,Dave,3/8/2019,GBUM71900578,"2,490",28.5,0.1263367271095314,0.2862882394887456,0.0584438535150108,70.0,0.0172531635697202,"1,394,656","29,890","7,358,053",0.0002804217417178,"7,590,308",0.1305361305361305,"7,620",9,31.0,"171,627",27.0,0.0001514432626076,"2,407","7,901,879",0.0086436040800321,,1.0,1
Mon Amour,Mon Amour,Annalisa,3/31/2023,ITQ002300239,"2,488",28.5,0.0201768736989468,0.0162316159968563,0.0085440795877729,56.0,0.006020887964966,"404,177","757,539","21,805,849",0.0016160682225648,"260,464,298",0.0256410256410256,"20,746",,4.0,"11,160",10.0,7.029127502559245e-06,,,0.0033628223579819,,0.0,2
"Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")","Ve Kamleya (From ""Rocky Aur Rani Kii Prem Kahaani"")",Pritam,7/18/2023,INH102310310,"2,495",28.5,0.0226672297810465,0.010659037824086,0.0350752126564732,68.0,0.0097571075309245,"1,268,052",,,0.001140138899939,"86,077,494",0.0151515151515151,475,,,,6.0,0.0087015286325158,,,0.0005135477840937,,0.0,2
Cake By The Ocean - Cover,SEXY BEACH SONGS,MUSIC LAB JPN,5/28/2023,TCJPV2335795,"2,540",28.5,0.3770209214069435,0.0547289846898072,0.0505424544431005,,0.0090835579636131,,,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,1.0,1
Pray For Me,Pray For Me (with Kendrick Lamar),The Weeknd,2/2/2018,USUM71800001,"2,491",28.5,0.2145240380864547,0.2361468924831171,0.1089741178292896,71.0,0.0215055427342652,"3,597,944","30,374","19,369,827",0.0007037639081127,"140,859,065",0.0885780885780885,"57,561",,33.0,"300,145",20.0,0.1165205115676287,"61,911",,0.0334044691610222,,1.0,3
p r i d e . i s . t h e . d e v i l (with Lil Baby),The Off-Season,J. Cole,5/14/2021,QMJMT2103642,"2,487",28.5,0.0857566685306513,0.2120696284326827,0.056602618034858,65.0,0.0042443738985919,"766,589",,,0.001140138899939,"208,599,431",0.0641025641025641,"9,531",52,10.0,"139,412",19.0,0.0229394530695605,"8,037",,0.0025540352134858,,1.0,1
Position,Prime,Franglish,2/15/2024,FRD8V2400040,"2,492",28.5,0.0103831437358596,0.0066413614028669,0.0252411292674613,73.0,0.0021285053677212,"212,617",,,0.001140138899939,"27,440,932",0.0279720279720279,"7,608",,25.0,"17,769,679",13.0,2.3441812267963425e-06,,,0.0028235687490365,,0.0,2
Motley Crew,Motley Crew,Post Malone,7/9/2021,USUM72111566,"2,486",28.5,0.0932616660301664,0.1669944155652779,0.0924150780946042,66.0,0.0069587054104843,"1,283,651","17,033","10,213,659",0.0003892308335751,"3,037,447",0.113053613053613,"36,784",24,26.0,"868,677",9.0,0.0156815776162835,"15,374",,0.0058253675835135,,1.0,1
Poppin,2 Alivï¿,Yeat,2/18/2022,USUM72202097,"2,493",28.5,0.0357350417060222,0.1047932641249612,0.0188534064699387,63.0,0.0025534606358227,"625,297","29,807","19,583,763",0.000710224818227,"342,558,492",0.0046620046620046,67,47,,,,0.0006630746508761,"3,191","21,669,688",0.0007379482607898,,1.0,1
Memories,Memories,Conan Gray,4/15/2022,USUM72204111,"2,494",28.5,0.1041094485682052,0.1161416756014234,0.0876981843641715,72.0,0.0039972686249198,"1,302,190","118,871","53,270,295",0.0012833452069606,"2,205,915,138",0.0093240093240093,"2,878",3,9.0,"12,015",18.0,0.0010143991615398,"5,098","2,312,729",0.0094387512133945,,0.0,2
Casi Completa,PRESENTE,Juliï¿½ï¿½n ï¿½ï¿½lvarez y su Norteï,11/17/2023,QZ7HP2300096,"2,489",28.5,0.0151012718769698,0.0046443797415611,0.0313761603764757,,0.006424146467658,"407,632",,"15,299",8.349915103712357e-07,"457,588,979",0.0314685314685314,"1,128",,1.0,"1,666",,0.0028439598444666,"1,496",,0.0011373303346176,,0.0,2
JOLENE,COWBOY CARTER,Beyoncï¿,3/27/2024,USSM12402711,"2,500",28.4,0.0133510743712733,0.0066091793404709,0.0315792643896113,,0.0008200485441047,"216,945",,"544,300",9.175392923693688e-05,"151,388,634",0.0419580419580419,"6,071",8,25.0,"1,640,251",30.0,0.0007917190258833,"3,796","170,112",0.0004499110810495,,0.0,2
Roï¿½ï¿½a Em,Roï¿½ï¿½a Em,Zï¿½ï¿½ Fe,11/17/2022,BRTLW2200006,"2,502",28.4,0.0450041116263027,0.0255186816872208,0.0395642943015306,63.0,0.0155119789546133,"1,310,110","224,000","35,623,717",0.0023470342964526,"954,262,875",0.0128205128205128,"2,805",,33.0,"801,839",11.0,5.739178754033598e-07,2,,0.0005695682834562,,0.0,2
"Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]","Sugarcane (Remix) [feat. King Promise, Mayorkun & Darkoo]",Camidoh,4/8/2022,GBX722200156,"2,498",28.4,0.0122428796144805,0.04098131577209,0.0074849868633827,57.0,0.0068623627319262,"498,515","1,606,103","28,958,781",0.0016081063797631,"29,687,855",0.0419580419580419,"7,758",,4.0,"477,056",13.0,0.0005323313762102,365,,0.0161843691277829,,1.0,1
Kya Hua,Blackout (Original Motion Picture Soundtrack),Vishal Mishra,5/31/2024,INP912410081,"2,497",28.4,2.235098051537327e-05,3.218206239593761e-05,0.0055400209343163,,0.0006496745545043,"57,310",,,0.001140138899939,,0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
TOES (feat. Lil Baby & Moneybagg Yo),KIRK,DaBaby,9/27/2019,USUM71919280,"2,499",28.4,0.0816746771592854,0.1314976007425587,0.0478955650394012,60.0,0.0040440864549946,"699,236","538,219","83,527,860",0.0027576346734205,"1,989,190",0.0291375291375291,854,43,9.0,"23,636",7.0,0.0808006569222512,"72,689","41,833,353",0.0035120389841163,,1.0,1
Ch-Ch-Ch Chick (feat. Chick McGee),A Couple of Nuts,Bob and Tom,4/18/2013,QZ5HC2126407,"2,501",28.4,4.774063866808397e-07,1.016275654608556e-05,1.5247190521227228e-08,,0.1672873215705032,"6,452,846",,,0.001140138899939,,0.0314685314685314,28,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
10 Things I Hate About You,10 Things I Hate About You,Leah Kate,3/23/2022,QZES62254244,"2,496",28.4,0.0557056078785753,0.0653702376899376,0.0282816096472755,4.0,0.0016022526816921,"390,129","1,569,194","185,586,256",0.0094559985335888,"3,453,749",0.0186480186480186,"33,938",760,8.0,"66,599",7.0,0.0161159282296866,"15,146",,0.0031506651334408,,1.0,1
Adios Amor,Adios Amor,Christian Nodal,2/16/2018,PEBQ91892842,"2,517",28.3,0.1396479158588639,3.726344066898039e-05,1.1706030522672203e-05,,0.0918078842119077,"4,666,041",,,0.001140138899939,"183,122,996",0.0314685314685314,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
X ï¿½ï¿½LTIMA,LEGENDADDY,Daddy Yankee,3/25/2022,USUG12201738,"2,503",28.3,0.095619764894316,0.0908821442061278,0.08631186406041,64.0,0.0075873003747806,"1,120,466","442,700","135,938,706",0.0057233217118825,"330,802,357",0.0512820512820512,"15,971",81,18.0,"2,038,434",36.0,0.0160262788413708,"1,603","676,729",0.0023952778590835,,1.0,1
Lalala - Ilkan Gunuc Remix,Lalala (Ilkan Gunuc Remix),Y2K,10/28/2019,USSM12002468,"2,515",28.3,0.0065958209462579,0.0158810008960163,0.0142495439746375,49.0,0.0090835579636131,,"7,210,799","121,538,491",0.0072031639381294,,0.0151515151515151,"2,644",,6.0,"4,972",,2.5707421404674783e-05,,"182,052",0.0090729277526827,,1.0,1
Poco A Poco,Poco A Poco - Single,Xavi,9/23/2023,USA2P2344729,"2,514",28.3,0.0661170573287216,0.0263706594443343,0.0607996092511002,82.0,0.0025209626304837,"328,843","84,726","9,560,738",0.000258485197127,,0.0069930069930069,118,,11.0,"13,607,485",3.0,0.0027536586494208,"2,105",,0.0012337658502912,,0.0,2
The Alchemy,THE TORTURED POETS DEPARTMENT,Taylor Swift,4/18/2024,USUG12401042,"2,513",28.3,0.0248046197487454,0.0050661341382236,0.0575924122783292,,0.0003382047811703,"70,034",,,0.001140138899939,,0.0209790209790209,290,,11.0,"226,234",47.0,0.0014145114742618,"1,695",,0.0001114722857858,,0.0,2
Sunday Service,Sunday Service,Latto,2/9/2024,USRC12400151,"2,505",28.3,0.0028657836531512,0.0029387304345764,0.0103086369467946,,0.0013887185777427,"309,518",,"729,900",1.4577658554039366e-05,"361,916,750",0.0198135198135198,"19,404",112,12.0,"132,145",16.0,0.0036699581651651,"3,307","1,903,428",0.0007861796677371,,1.0,1
Red Ruby Da Sleeze,Red Ruby Da Sleeze,Nicki Minaj,3/3/2023,USUM72302705,"2,504",28.3,0.034701435858029,0.0436473455726798,0.1041649709726083,59.0,0.0023994593718736,"619,142","6,500","2,704,073",9.26607032541844e-05,"21,914,535",0.0442890442890442,"90,970",156,8.0,"113,301",26.0,0.0149782938691152,"6,693",,0.0049601459166351,,1.0,1
Mama,Mama,Jonas Blue,5/5/2017,GBUM71701777,"2,509",28.3,0.2231856413123162,0.1520670199918359,0.0688984518166652,67.0,0.0569198780143081,"5,061,750","29,802","16,031,731",0.0003681220516506,"262,705,725",0.1188811188811188,"59,537",,96.0,"388,298",7.0,0.0188459100338049,"14,884",,0.0351959695159309,,0.0,2
Puta Mexicana,Som das Regiï¿½ï,DJ Jeeh FDC,12/6/2022,QZW9M2275605,"2,508",28.3,0.0403136113945211,0.06593088309273,0.0549917332973021,63.0,0.0075322366331115,"1,241,098","312,400","143,003,405",0.0073849036539414,"12,348,511",0.0314685314685314,76,,18.0,"1,950,340",5.0,0.0087015286325158,,,0.0038880992777336,,1.0,1
Self Care,Self Care,Mac Miller,7/13/2018,USWB11801215,"2,516",28.3,0.1606599365898887,0.2659102188210864,0.0802770298639059,70.0,0.0304852908365311,"3,052,127","56,852","19,118,562",0.0008308324597062,"40,752,198",0.0314685314685314,873,,11.0,"32,411",35.0,0.0258221223082519,"33,506",,0.0038880992777336,,1.0,1
Out of Time,The Highlights (Deluxe),The Weeknd,2/5/2021,USUG12106689,"2,507",28.3,0.1055427052229491,0.1334573189631955,0.069525942318971,70.0,0.0135468865582371,"2,660,730","23,842","20,880,385",0.0010002950729921,"3,022,110,413",0.0466200466200466,"114,661",709,17.0,"330,997",21.0,0.002033142334808,"4,342",,0.0078365685713888,,0.0,2
Karma,Midnights (3am Edition),Taylor Swift,10/21/2022,USUG12205729,"2,510",28.3,0.1815509158831436,0.0039922695298539,0.0024521560981597,47.0,5.056315355701016e-06,"3,275",,,0.001140138899939,,0.0186480186480186,"281,124",,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
About You,Being Funny In a Foreign Language,The 1975,10/14/2022,GBK3W2202321,"2,506",28.3,0.0818288210309912,0.0817847833046235,0.0886952934472953,75.0,0.0038664238063829,"494,666","117,002","112,061,372",0.0034023446712293,"2,197,815",0.0361305361305361,"27,952",5,5.0,"224,543",16.0,0.0007957808613229,818,"446,223",0.0023139064117433,,0.0,2
BED,BED,Joel Corry,2/26/2021,UK4ZF2100069,"2,512",28.3,0.112283002094453,0.1548126580520367,0.1443901242529005,66.0,0.0033808239987374,"280,740","90,700","11,811,407",0.0006420850399021,"1,432,752",0.2144522144522144,"199,418",60,124.0,"487,788",36.0,0.0047060179438525,"1,178",,0.0112114612927922,,0.0,2
23,23,Chayce Beckham,5/14/2021,QMRSZ2101045,"2,511",28.3,0.0508059233031472,0.0891951266194776,0.0478127766066686,69.0,0.0051770548339622,"547,950","20,410","1,883,404",9.301511812701323e-05,"566,879,139",0.0256410256410256,"165,757",,1.0,577,20.0,0.06824310355804,"21,221","4,858,338",0.0057768085979132,,0.0,2
I Can Do It With a Broken Heart,THE TORTURED POETS DEPARTMENT,Taylor Swift,4/18/2024,USUG12401053,"2,525",28.2,0.0584914455813981,0.0010958839142195,0.0031203108575857,,0.0090835579636131,,,,0.001140138899939,,0.0629370629370629,,,,,,0.0087015286325158,,,0.0038880992777336,,0.0,2
